id,tribuneTheaterId,providerTheaterId,name,address,city,state,zip,distance,lon,lat,theaterChainName,ticketType
1352,4192,,"Cinemark Woodland Mall Cinema 5","1234 North Main Street","Bowling Green",OH,43402,33.21,-83.647117,41.398128,Cinemark,STANDARD
4175,4641,,"Regal American Mall Stadium 12","2830 West Elm Street",Lima,OH,45805,12.89,-84.156616,40.738425,"Regal Cinemas",STANDARD
1899,2947,,"Chakeres Celina 5","116 North Main Street",Celina,OH,45822,30.09,-84.570681,40.549597,"Chakeres Theatres",STANDARD
3906,8856,,"Rave Motion Pictures Levis Commons","2005 Hollenbeck Drive",Perrysburg,OH,43551,27.32,-83.641292,41.528236,Cinemark,STANDARD
4442,9522,,"Rave Motion Pictures Fallen Timbers 14","2300 Village Dr. West Suite 1700",Maumee,OH,43537,33.55,-83.70499,41.547169,Cinemark,STANDARD
3794,5067,,"Maumee Indoor Theatre","601 Conant St.",Maumee,OH,43537,33.46,-83.655239,41.564859,"Independent Chains",STANDARD
5555,11000,,"Eastwood Theater","817 E Broadway Street",Toledo,OH,43605,33.34,-83.515311,41.635803,"Independent Chains",STANDARD
4015,5145,,"Rave Motion Pictures Franklin Park 16","5001 Monroe Street",Toledo,OH,43623,26,-83.64177,41.696232,Cinemark,STANDARD
4019,1430,,"Skye Cinema","455 East Airport Hwy",Wauseon,OH,43567,17.19,-84.140999,41.573299,"Independent Chains",STANDARD
4958,10318,,"Cinemark Stadium","4314 Milan Road",Sandusky,OH,44870,33.56,-82.671218,41.418821,Cinemark,STANDARD
4497,9599,,"Premiere Theaters 8","Highway 250 Industrial Parkway",Norwalk,OH,44857,31.38,-82.605444,41.270592,"UEC Theatres",STANDARD
4427,9498,,"Phoenix Theatres at Mall of Monroe","2121 N. Monroe St.",Monroe,MI,48162,28.57,-83.388215,41.948104,"Phoenix Theatres - Michigan",STANDARD
5078,10466,,"Russellville ","3800 West Main",Russellville,AR,72801,25.42,-84.006143,41.931668,"UEC Theatres",STANDARD
783,7770,,"MJR Adrian Digital Cinema 10","3150 N. Adrian Hwy.",Adrian,MI,49221,25.42,-84.006143,41.931668,"MJR Theatres",E_TICKET
2026,305,,Apollo,"19 East College Street",Oberlin,OH,44074,18.08,-82.216715,41.291558,"Cleveland Cinemas",STANDARD
4578,9724,,"Northtowne Cinema 9","1500 North Clinton",Defiance,OH,43512,28.92,-84.362799,41.302895,"WPA/Pittsburgh Theatres",STANDARD
5877,11293,,"Brokaw Movie House","200 N Public Square",Angola,IN,46703,31,-84.999908,41.635333,"Independent Chains",STANDARD
4127,2167,,"NCG Auburn Cinemas","1111 Smaltz Way",Auburn,IN,46706,32,-85.086971,41.35959,"NCG Cinemas",STANDARD
4116,2072,,"Premiere Theatre 7 Hillsdale","2950 Carleton Rd.",Hillsdale,MI,49242,19.62,-84.650077,41.940589,"UEC Theatres",STANDARD
2561,6408,,"Coldwater Cinema","414 N. Willowbrook Rd.",Coldwater,MI,49036,32.8,-84.971872,41.943748,"NCG Cinemas",STANDARD
4083,4711,,"Carmike 20 Fort Wayne","3930 East Dupont Rd.","Fort Wayne",IN,46825,7.61,-85.095162,41.176911,"Carmike Cinemas",STANDARD
2494,4061,,"Northwood Cinema Grill","6069 Stellhorn Road","Fort Wayne",IN,46885,4.93,-85.065283,41.122048,"Independent Chains",STANDARD
616,8652,,"Regal Coldwater Crossing 8","211 W Washington Center Road","Fort Wayne",IN,46825,4.37,-85.1423,41.1326,"Regal Cinemas",STANDARD
2343,370,,"Cinema Center Downtown","437 E. Berry Street","Fort Wayne",IN,46802,0.74,-85.133305,41.080356,"Independent Chains",STANDARD
3538,2403,,"Carmike Jefferson Pointe 18","4250 W. Jefferson Rd.","Fort Wayne",IN,46804,3.42,-85.195702,41.069801,"Carmike Cinemas",STANDARD
3362,2045,,"UEC Premiere Cambridge","2125 Larrick Rd.",Cambridge,OH,43725,32.42,-81.574455,40.007212,"UEC Theatres",STANDARD
2704,1207,,"Quaker Cinemas","158 West High Ave","New Philadelphia",OH,44663,22.5,-81.447396,40.489764,"Independent Chains",STANDARD
4022,2321,,"Great Escape Massillon Stadium 12","175 Cherry Rd. N.W.",Massillon,OH,44646,8.27,-81.527406,40.799071,"Regal Cinemas",STANDARD
1353,5236,,"Carnation Cinema 5","2500 W. State Street",Alliance,OH,44601,12.76,-81.155582,40.898358,Cinemark,STANDARD
2787,473,,"Canton Palace Theatre","605 Market Avenue North",Canton,OH,44702,0.58,-81.37364,40.802042,"Independent Chains",STANDARD
840,6483,,"Atlas Cinemas Diamond Ctr 16","9555 Diamond Centre Dr.",Mentor,OH,44060,25.69,-81.296533,41.715454,"Atlas Cinemas",STANDARD
4424,9494,,"Atlas Cinema Great Lakes Stadium 16","7860 Mentor Avenue",Mentor,OH,44060,34.12,-81.357491,41.658525,"Atlas Cinemas",STANDARD
5414,10851,,"Great Northern Mall Stadium 10 + RPX","450 Great Northern Mall","North Olmsted",OH,44070,31.05,-81.9095,41.4185,"Regal Cinemas",STANDARD
4329,9304,,"Cinemark Strongsville","17450 Southpark Center",Strongsville,OH,44136,27.93,-81.822031,41.309455,Cinemark,STANDARD
758,5180,,"Hickory Ridge Cinemas 8","1055 Pearl Road",Brunswick,OH,44212,24.37,-81.839701,41.245839,"Independent Chains",STANDARD
641,7416,,"Regal Middlesburg Town Square Stadium 16","18348 Bagley Road","Middleburg Heights",OH,44130,30.9,-81.830528,41.374218,"Regal Cinemas",STANDARD
643,8411,,"Regal Cinemas Crocker Park Stadium 16 & IMAX","30147 Detroit Road",Westlake,OH,44145,32.67,-81.952665,41.461455,"Regal Cinemas",STANDARD
759,8247,839,"AMC Westwood Town Center 6","21653 Center Ridge Road","Rocky River",OH,44116,34.7,-81.860459,41.457929,"AMC Theatres",STANDARD
1618,8050,,"Regal Medina Stadium 16  Huntington Street","200 West Reagan Pkwy",Medina,OH,44256,19.8,-81.86765,41.154712,"Regal Cinemas",STANDARD
2660,4643,,"Regal Cobblestone Square Stadium 20","5500 Cobbleston Rd.",Elyria,OH,44035,27.69,-82.0787,41.4207,"Regal Cinemas",STANDARD
4626,9808,,"Atlas Cinemas Midway Mall 8","2650 Midway Mall Blvd.",Elyria,OH,44035,25.73,-82.111173,41.394857,"Atlas Cinemas",STANDARD
757,7068,835,"AMC Ridge Park Square 8","4788 Ridge Road",Brooklyn,OH,44144,26.46,-81.73749,41.42633,"AMC Theatres",STANDARD
4829,10103,,"Capitol Theatre - Cleveland","1390 West 65th St.",Cleveland,OH,44102,29.99,-81.730301,41.4842,"Cleveland Cinemas",STANDARD
1075,2279,,"Tower City 11","230 Huron Road",Cleveland,OH,44113,30.18,-81.693631,41.496893,"Cleveland Cinemas",STANDARD
2535,5246,,"Cinemark At Valley View and XD","6001 Canal Road","Valley View",OH,44125,22.72,-81.623794,41.399383,Cinemark,STANDARD
1071,2679,,"Great Oaks Cinema","251 Great Oaks Trail",Wadsworth,OH,44281,24.89,-81.73298,41.048615,"Independent Chains",STANDARD
638,8589,,"Regal Montrose Stadium 12","4020 Medina Road",Akron,OH,44333,30.42,-81.642129,41.132708,"Regal Cinemas",STANDARD
839,6191,,"Shaker Square Cinemas","13116 Shaker Square",Cleveland,OH,44120,28.11,-81.591331,41.483313,"Cleveland Cinemas",STANDARD
2785,472,,"Cleveland Cinematheque","11610 Euclid Avenue",Cleveland,OH,44106,30.07,-81.602635,41.510673,"Independent Chains",STANDARD
1067,1908,,"Cedar Lee Theatres","2163 Lee Road","Cleveland Heights",OH,44118,29.18,-81.565258,41.500893,"Cleveland Cinemas",STANDARD
2287,5245,,"Cinemark - Macedonia","8161 Macedonia Commons Blvd",Macedonia,OH,44056,30.74,-81.5156,41.3126,Cinemark,STANDARD
2952,8410,,"Regal Severance Town Center Stadium 14","3492 Mayfield Road","Cleveland Heights",OH,44118,30.34,-81.550076,41.51854,"Regal Cinemas",STANDARD
5317,10755,,"Lake 8 Movies","588 W. Tuscarawas Ave.",Barberton,OH,44203,31.25,-81.611,41.0129,"Independent Chains",STANDARD
1072,2452,,"Highland Theatre","826 W. Market Street",Akron,OH,44303,21.78,-81.544098,41.096555,"Independent Chains",STANDARD
5573,11020,,"Cinemark Cuyahoga Falls and XD","2925 State Road","Cuyahoga Falls",OH,44223,24.68,-81.5086,41.1515,Cinemark,STANDARD
1321,5239,,"Cinemark Movies 10 Wooster","4108 Burbank Rd.",Wooster,OH,44691,30.52,-81.948234,40.848522,Cinemark,STANDARD
5497,10966,,"The Nightlight Cinema","30 N. High St.",Akron,OH,44308,20.51,-81.515561,41.085731,"Independent Chains",STANDARD
642,6487,,"Digiplex Solon Cinemas","6185 Enterprise Parkway",Solon,OH,44139,30.33,-81.463478,41.392228,"Carmike Cinemas",STANDARD
4422,9491,,"Regal Richmond Town Center Stadium","631 Richmond Road","Richmond Heights",OH,44143,31.93,-81.492548,41.541688,"Regal Cinemas",STANDARD
636,8508,,"Regal Independence Stadium 10","1210 Independence Ave.",Akron,OH,44310,21.39,-81.471112,41.109981,"Regal Cinemas",STANDARD
639,7267,,"Regal Hudson Cinema 10","5339 Darrow Road",Hudson,OH,44236,27.91,-81.438491,41.21062,"Regal Cinemas",STANDARD
838,6340,,"Atlas Lakeshore 7","22624 Lake Shore Blvd",Euclid,OH,44123,31.17,-81.523345,41.611112,"Atlas Cinemas",STANDARD
1392,2490,,"Linda Theatre","1745 Goodyear Blvd",Akron,OH,44305,18.85,-81.4634,41.0736,"Independent Chains",STANDARD
4850,10142,,"Atlas Cinemas Eastgate 10","1345 SOM Center Road","Mayfield Heights",OH,44124,30.96,-81.436286,41.523697,"Atlas Cinemas",STANDARD
637,9072,,"Regal Interstate Park Stadium 18","1089 Interstate Parkway",Akron,OH,44312,13,-81.483407,40.977437,"Regal Cinemas",STANDARD
4185,5241,,"Cinemark 10 Aurora","140 Barrington Town Square Dr",Aurora,OH,44202,29.68,-81.348932,41.318981,Cinemark,STANDARD
1384,2335,,"Chagrin Cinemas","8200 East Washington St.","Chagrin Falls",OH,44023,34.02,-81.348265,41.418033,"Cleveland Cinemas",STANDARD
1393,3145,,"Kent Plaza Theatres 10","140 Cherry St.",Kent,OH,44240,22.84,-81.359907,41.140432,"WPA/Pittsburgh Theatres",STANDARD
1484,4642,,"Regal Willoughby Commons 16","36655 Euclid Avenue",Willoughby,OH,44094,34.39,-81.424249,41.630495,"Regal Cinemas",STANDARD
1368,5244,,"Cinemark Tinseltown USA and XD North Canton","4720 Mega St. NW","North Canton",OH,44720,5.47,-81.436007,40.871371,Cinemark,STANDARD
1347,5240,,"Cinemark Movies 10 North Canton","6284 Dressler Rd. NW","North Canton",OH,44720,5.04,-81.424184,40.870329,Cinemark,STANDARD
1294,259,,"Byjo Theatre","20 N Main",Germantown,OH,45327,26.7,-84.370409,39.625355,"Independent Chains",STANDARD
5859,11273,,"The Plaza Theatre","33 South Main St.",Miamisburg,OH,45342,30.57,-84.289677,39.641168,"Independent Chains",STANDARD
3102,7945,,"Dayton South: Rave Digital Projection","195 Mall Woods Drive","West Carrollton",OH,45449,33.72,-84.228455,39.643267,Cinemark,STANDARD
1521,5931,6821,"AMC Showplace Richmond 11","4713 National Road",Richmond,IN,47374,24.16,-84.836367,39.82978,"AMC Theatres",STANDARD
1914,1830,,"Chakeres Wilmington Plaza 5","1276 Romback Avenue",Wilmington,OH,45177,31.45,-83.806484,39.447271,"Republic Theaters",STANDARD
4489,9589,,"Showtime Cinemas - Connersville","2235 Park Road",Connersville,IN,47331,12.8,-85.129752,39.661727,"Independent Chains",STANDARD
1993,5853,,"Wayne Cinemas","540 South Broadway",Greenville,OH,45331,34.21,-84.630847,40.099939,"Independent Chains",STANDARD
2853,2761,,"Ritz Theatre - Portland","202 N Meridian St",Portland,IN,47371,23.37,-84.977884,40.434443,"Independent Chains",STANDARD
3990,4952,6664,"AMC Showplace Muncie 12","860 E. Princeton",Muncie,IN,47303,29.75,-85.376251,40.225395,"AMC Theatres",STANDARD
1522,4935,6664,"AMC Showplace Muncie 7","3401 W. Community Drive",Muncie,IN,47304,29.74,-85.42686,40.217523,"AMC Theatres",STANDARD
2815,7301,6581,"AMC Showplace Marion 12","713 N. Theatre Rd.",Marion,IN,46952,34.71,-85.682739,40.571806,"AMC Theatres",STANDARD
4486,9586,,"Hamilton 16 IMAX","13825 Norell Road",Noblesville,IN,46060,28.86,-85.933095,39.98987,"Goodrich Theatres",E_TICKET
4176,7788,,"Great Escape Noblesville Stadium 10","10075 Town and Country Boulevard",Noblesville,IN,46060,32.8,-85.989867,40.03265,"Regal Cinemas",STANDARD
336,8998,,"United Artists Galaxy Stadium 14","8105 East 96th Ave.",Indianapolis,IN,46256,32.28,-86.026028,39.925182,"United Artists",STANDARD
1292,2179,,"Legacy Cinema","2347 West Main Street",Greenfield,IN,46140,27.43,-85.806204,39.782454,"Independent Chains",STANDARD
4166,5935,6483,"AMC Showplace Kokomo 12","1530 E. Boulevard",Kokomo,IN,46902,21.63,-86.113197,40.462502,"AMC Theatres",STANDARD
610,8045,,"Regal Village Park Cinema Stadium 17","2222 E 146th Street",Carmel,IN,46032,31.13,-86.121102,40.000938,"Regal Cinemas",STANDARD
4445,9525,849,"AMC Castleton Square 14","6020 E 82nd St.",Indianapolis,IN,46250,34.05,-86.064025,39.907647,"AMC Theatres",STANDARD
5728,11170,,"Flix Brewhouse Carmel","2206 E. 116th St.",Carmel,IN,46032,31.76,-86.11731,39.959702,"Flix Brewhouse",STANDARD
3987,4951,6383,"AMC Showplace Washington Square 12","10280 E. Washington St.",Indianapolis,IN,46229,29.6,-85.983538,39.778722,"AMC Theatres",STANDARD
1320,4181,,"Cinemark Movies 8 Washington Market","10455 E. Washington",Indianapolis,IN,46229,29.53,-85.981632,39.774605,Cinemark,STANDARD
5327,10764,,"Studio Movie Grill College Park","3535 W. 86th St.",Indianapolis,IN,46268,10.68,-86.2206,39.9116,"Studio Movie Grill",SELECT_SEATING
130,8422,,"United Artists Circle Centre 9","49 W. Maryland Street",Indianapolis,IN,46204,1.09,-86.159753,39.76546,"United Artists",STANDARD
3899,4950,6384,"AMC Showplace Traders Point 12","5920 W. 86th Street",Indianapolis,IN,46278,34.83,-86.264477,39.912773,"AMC Theatres",STANDARD
3985,6420,,"Georgetown 14 Cinemas","3898-C Lafayette Road",Indianapolis,IN,46254,6.59,-86.239414,39.827127,"Independent Chains",STANDARD
2508,4961,6381,"AMC Showplace Indianapolis 17","4325 S. Meridian St.",Indianapolis,IN,46217,4.8,-86.1581,39.702,"AMC Theatres",STANDARD
1318,4180,,"Cinemark Movies 8 Indianapolis","1848 E. Stop 13 Rd.",Indianapolis,IN,46227,31.86,-86.126048,39.639843,Cinemark,STANDARD
315,8362,,"Regal Greenwood Park 14","461 South Greenwood Park Dr.",Greenwood,IN,46142,31,-86.116419,39.629417,"Regal Cinemas",STANDARD
3679,3166,,"Studio 10 Cinemas","1624 East State Road 44",Shelbyville,IN,46176,31.25,-85.752583,39.52111,"Republic Theaters",STANDARD
3275,2117,,"Canary Creek Cinemas","870 Mallory Pkwy.",Franklin,IN,46131,33.18,-86.068639,39.488894,"Independent Chains",STANDARD
607,7264,,"Regal Shiloh Crossing Stadium 18","10400 E. US 36 Bldg #800",Avon,IN,46123,33.33,-86.337969,39.768042,"Regal Cinemas",STANDARD
4769,10009,,"Brownsburg 8","1555 N. Green St.",Brownsburg,IN,46112,33.45,-86.39061,39.868584,"Goodrich Theatres",E_TICKET
4142,2411,,"Carmike Metropolis 18","2490 Futura Park Way",Plainfield,IN,46168,33.98,-86.360385,39.711041,"Carmike Cinemas",STANDARD
3218,2115,,"Lebanon 7","1600 N Lebanon",Lebanon,IN,46052,34.89,-86.4712,40.0595,"Goodrich Theatres",E_TICKET
2293,4878,,"Goodrich Lafayette 7","3525 McCarty Lane",Lafayette,IN,47904,4.03,-86.852084,40.401798,"Goodrich Theatres",E_TICKET
1531,5836,,"Goodrich Eastside 9 Theatres","300 N Farabee Drive",Lafayette,IN,47905,3.34,-86.852,40.4192,"Goodrich Theatres",E_TICKET
3026,5838,,"Goodrich Wabash Landing 9","300 E. State St.","West Lafayette",IN,47906,1.38,-86.9006,40.421387,"Goodrich Theatres",E_TICKET
2724,4965,,"Carmike Capri Cinema 8","205 Dry Branch Dr",Crawfordsville,IN,47933,29.01,-86.901791,40.020222,"Carmike Cinemas",STANDARD
5436,10876,,"Mary Max Cinemas Logansport 5","3910 Lexington Road",Logansport,IN,46947,29.27,-86.311628,40.7626,"Independent Chains",STANDARD
1997,1136,,"Twin Lake Cinema 1 & 2","107 S Main Street",Monticello,IN,47960,22.44,-86.761925,40.744663,"Independent Chains",STANDARD
5189,10604,,"Roxy Theater Peru","100 Roxy Lane",Peru,IN,46970,5.88,-86.077703,40.769638,"Independent Chains",STANDARD
5192,10609,,"Showtime Cinema - Mooresville","300 Southbridge St.",Mooresville,IN,46158,33.49,-86.373497,39.602402,"Independent Chains",STANDARD
3276,1267,,"Ashley Square Cinemas","2 Ashley Square",Greencastle,IN,46135,32,-86.864282,39.641886,"Independent Chains",STANDARD
2000,297,,"Ritz Theatre - Rockville","201 W Ohio St",Rockville,IN,47872,28.02,-87.229424,39.762517,"Independent Chains",STANDARD
4078,2010,,"Wolf Theatres","910 Ann Blvd.",Greensburg,IN,47240,33.02,-85.497244,39.349642,"Independent Chains",STANDARD
3111,4947,6163,"AMC Showplace Columbus 12","555 Creekview Court",Columbus,IN,47201,32.49,-85.882198,39.205352,"AMC Theatres",STANDARD
4621,9798,,"YES Cinema","280 Commons Mall",Columbus,IN,47201,30.35,-85.922401,39.2024,"Independent Chains",STANDARD
1503,5930,6083,"AMC Showplace Bloomington 11","1351 College Mall Rd.",Bloomington,IN,47401,32.7,-86.495481,39.151511,"AMC Theatres",STANDARD
5004,10375,,"Indiana University Cinema","1213 E. 7th St.",Bloomington,IN,47405,31.03,-86.5193,39.1686,"Independent Chains",STANDARD
3004,4945,6081,"AMC Showplace Bloomington 12","2929 West Third",Bloomington,IN,47404,29.14,-86.571853,39.162095,"AMC Theatres",STANDARD
1519,4941,6941,"AMC Honey Creek 8","3131 S. 3rd Place","Terre Haute",IN,47802,31.13,-87.424554,39.426963,"AMC Theatres",STANDARD
3030,4946,6942,"AMC Showplace Terre Haute 12","3153 S. 3rd Place","Terre Haute",IN,47802,31.12,-87.424865,39.426963,"AMC Theatres",STANDARD
3810,4949,6872,"AMC Showplace Schererville 12","1400 Eagle Ridge Drive",Schererville,IN,46375,27.04,-87.475354,41.496071,"AMC Theatres",STANDARD
1395,4959,6871,"AMC Showplace Schererville 16","875 Deercreek Drive",Schererville,IN,46375,27.25,-87.475913,41.499226,"AMC Theatres",STANDARD
4163,4953,6375,"AMC Showplace Hobart 12","2590 Southlake Mall Drive",Merrillville,IN,46410,28.06,-87.305294,41.468206,"AMC Theatres",STANDARD
2918,489,,"Art Theatre","230 Main St.",Hobart,IN,46342,33.19,-87.255187,41.532308,"Independent Chains",STANDARD
55,2079,,"Lansing Cinema 8","16621 Torrence Ave.",Lansing,IL,60438,33.4,-87.55559,41.593399,"Independent Chains",STANDARD
744,7597,,"Marcus Chicago Heights","1301 Hilltop Ave.","Chicago Heights",IL,60411,28.07,-87.668356,41.508016,"Marcus Theaters",STANDARD
2420,407,,"Hoosier Theatre","1335 119th St.",Whiting,IN,46394,34.34,-87.496246,41.679401,"Independent Chains",STANDARD
4314,2398,,"Portage 16 IMAX","6550 US Highway 6",Portage,IN,46368,24.35,-87.160109,41.553422,"Goodrich Theatres",E_TICKET
5962,11393,,"Marcus Country Club Hills Cinema","4201 W. 167th Street","Country Club Hills",IL,60478,33.9,-87.71778,41.586109,"Marcus Theaters",STANDARD
3212,8818,,"AMC Loews Country Club Hills 16","4201 W. 167th St.","Country Club Hills",IL,60478,33.81,-87.721764,41.583969,"AMC Theatres",STANDARD
5471,10912,,"Studio Movie Grill Chatham","210 W 87th St.",Chicago,IL,60620,9.3,-87.63055,41.739002,"Studio Movie Grill",SELECT_SEATING
53,9198,2520,"AMC Loews Crestwood 18","13221 Rivercrest Drive",Crestwood,IL,60445,28.1,-87.744262,41.651596,"AMC Theatres",STANDARD
4483,9581,,"Cinemark at Valparaiso","700 Porter's Vale Blvd.",Valparaiso,IN,46383,30.25,-87.015901,41.474346,Cinemark,STANDARD
6042,11446,,"Emagine Frankfort 10","19965 South La Grange Rd",Frankfort,IL,60423,32.45,-87.84763,41.527048,"Emagine Entertainment",STANDARD
3622,1311,,"Crest Theatre","106 E.5th Street",Superior,NE,68978,8.73,-87.595534,41.788014,"Independent Chains",STANDARD
3647,681,,"Doc Films","1212 E. 59th St.",Chicago,IL,60637,8.73,-87.595534,41.788014,"Independent Chains",STANDARD
5296,10730,,"Harper Theater","5238 S. Harper Ave.",Chicago,IL,60615,8.74,-87.5891,41.7998,"Independent Chains",STANDARD
1372,6489,,"Cinemark Movies 10 Bourbonnais","1600 N State Route 50",Bourbonnais,IL,60914,32.75,-87.8512,41.1736,Cinemark,STANDARD
2514,5792,,"Marcus Orland Park Cinemas","16350 S. La Grange Road","Orland Park",IL,60467,23.65,-87.853709,41.591851,"Marcus Theaters",STANDARD
211,7650,827,"AMC Ford City 14","7601 S. Cicero Ave.",Chicago,IL,60652,6.06,-87.733212,41.753261,"AMC Theatres",STANDARD
30,8904,2539,"AMC Loews Chicago Ridge 6","500 Chicago Ridge Mall","Chicago Ridge",IL,60415,32.22,-87.78368,41.715069,"AMC Theatres",STANDARD
796,6466,,"CC Paramount","213 N. Schuyler Ave.",Kankakee,IL,60901,29.32,-87.863963,41.122115,"Classic Cinemas",STANDARD
794,6250,,"CC Meadowview Theatre","55 Meadowview Center",Kankakee,IL,60901,30.29,-87.8716,41.1347,"Classic Cinemas",STANDARD
5033,10408,,"Fountain Stone Theater","1376 Saint Gaspar Drive",Rensselaer,IN,47978,33.7,-87.15173,40.92535,"Independent Chains",STANDARD
3811,4955,6691,"AMC Showplace New Lenox 14","1320 W. Maple St.","New Lenox",IL,60451,20.21,-87.990704,41.516418,"AMC Theatres",STANDARD
3989,4957,6623,"AMC Showplace Michigan City 14","100 Meijer Dr.","Michigan City",IN,46360,16.49,-86.890301,41.67506,"AMC Theatres",STANDARD
2700,1524,,"Showland Theatre","2475 N Oak Road",Plymouth,IN,46563,32.6,-86.329638,41.367397,"Independent Chains",STANDARD
1520,4960,6881,"AMC Showplace South Bend 16","450 W. Chippewa","South Bend",IN,46614,22.78,-86.255625,41.633439,"AMC Theatres",STANDARD
1228,1662,,"Wonderland Cinema","402 N. Front Street",Niles,MI,49120,20.87,-86.259048,41.832241,"Independent Chains",STANDARD
1357,5223,,"Cinemark Movies 14 Mishawaka","910 West Edison",Mishawaka,IN,46545,18.18,-86.194577,41.696783,Cinemark,STANDARD
